Label	Brand	Name	Price	Rank	Ingredients	Combination	Dry	Normal	Oily	Sensitive
Moisturizer	ESTÉE LAUDER	Revitalizing Supreme Global Anti-Aging Crème	82	4.4	Revitalizing Supreme+ Cell Pwr Crm Division: El (Estee Lauder)Ingredients: Water , Dimethicone , Glycerin , Isohexadecane , Butylene Glycol , Bis-Peg-18 Methyl Ether Dimethyl Silane , Peg-10 Dimethicone , Disteardimonium Hectorite , Pentylene Glycol , Cucumis Sativus (Cucumber) Fruit Extract , Narcissus Tazetta Bulb Extract , Magnolia Officinalis Bark Extract , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Lens Esculenta (Lentil) Fruit Extract , Pyrus Malus (Apple) Fruit Extract , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Citrullus Vulgaris (Watermelon) Fruit Extract , Moringa Oleifera Seed Extract , Laminaria Digitata Extract , Triticum Vulgare (Wheat) Germ Extract , Opuntia Tuna Extract , Acetyl Hexapeptide-8 , Sorbitol , Helianthus Annuus (Sunflower) Seedcake , Caffeine , Algae Extract , Sodium Hyaluronate , Sodium Lactate , Squalane , Polysilicone-11 , Isododecane , Tocopheryl Acetate , Sucrose , Acetyl Glucosamine , Polyethylene , Propylene Carbonate , Citric Acid , Peg-32 , Propylene Glycol Dicaprate , Peg-6 , Isoceteth-20 , Sodium Dehydroacetate , Aminopropyl Ascorbyl Phosphate , Fragrance , Sodium Pca , Sodium Citrate , Disodium Edta , Bht , Phenoxyethanol , Iron Oxides (Ci 77491)	0	0	0	0	0
Moisturizer	DR. JART+	Ceramidin™ Cream	48	4.6	Water, Glycerin, Dipropylene Glycol, Cetearyl Alcohol, Caprylic/Capric Triglyceride, Hydrogenated Poly(C6-14 Olefin), Hydrogenated Polydecene, Methyl Trimethicone, 1, 2-Hexanediol, Bifida Ferment Lysate, Phenyl Trimethicone, Vegetable Oil, Butyrospermum Parkii (Shea) Butter, Glyceryl Stearate SE, Ceramide NP, Stearic Acid, Algae Extract, Eclipta Prostrata Leaf Extract, Cetearyl Glucoside, Hydrogenated Lecithin, Microcrystalline Cellulose, Butylene Glycol, C12-16 Alcohols, Ammonium Acryloyldimethyltaurate/VP Copolymer, Malt Extract, Beta Vulgaris (Beet) Root Extract, Melia Azadirachta Flower Extract, Melia Azadirachta Leaf Extract, Throbroma Caco (Cocoa) Seed Extract, Curuma Longa (Turmeric) Root Extract, Ocimum Sanctum Leaf Extract, Amaranthus Caudatus Seed Extract, Ulmus Davidiana Root Extract, Avena Sativa (Oat) Kernel Extract, Cynara Scolymus (Artichoke) Leaf Extract, Pteris Multifida Extract, Artemisia Vulgaris Extract, Corallina Officinalis Extract, Pyracantha Fortuneana Fruit Extract, Glycerly Polymethacrylate, Cholesterol, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Hydrolyzed Corn Starch, Sodium Hyaluronate, Pelargonium Graveolens Flower Oil, Fructooligosaccharides, Beta-Glucan, Dextrin, Disodium EDTA, Panthenol, Polyquaternium-51, Raffinose, Hydrolyzed Hyaluronic Acid, Folic Acid, Salvia Officinalis (Sage) Oil, Pogostemon Cablin Oil, Tromethamine, Ceramide AP, Ceramide AS, Ceramide NS, Palmitoyl Pentapeptide-4, Ceramide EOP.	1	1	1	0	1
Moisturizer	SUNDAY RILEY	Juno Antioxidant + Superfood Face Oil	72	4.4	Rubus Fruticosus (Cold Pressed Blackberry) Seed Oil, Vaccinium Corymbosum (Cold Pressed Blueberry) Seed Oil, Vitis Vinifera (Cold Pressed Chardonnay Grape Seed Oil) Seed Oil, Vaccinium Macrocarpon (Cold Pressed Cranberry) Seed Oil, Rubus Idaeus (Cold Pressed Red Raspberry) Seed Oil, Daucus Carota Sativa (Cold Pressed Wild Carrot) Seed Oil, Nigella Sativa (Cold Pressed Black Cumin) Seed Oil, Brassica Oleracea Italic (Cold Pressed Broccoli) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil.	0	1	1	0	1
Moisturizer	FRESH	Seaberry Moisturizing Face Oil	52	4.4	Vitis Vinifera (Grape) Seed Oil, Camellia Oleifera Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Hippophae Rhamnoides Oil, Ros- marinus Officinalis (Rosemary) Leaf Extract, Vaccinium Macrocarpon (Cran- berry) Seed Oil, Tocopheryl Acetate, Tocopherol, Ascorbyl Tetraisopalmitate, Parfum (Fragrance), BHT, Linalool, Limonene, Citral, Coumarin, Geraniol.	0	0	0	0	0
Moisturizer	LANEIGE	BB Cushion Hydra Radiance SPF 50	38	4.3	Water, Cyclopentasiloxane, Zinc Oxide (CI 77947), Ethylhexyl Methoxycinnamate, PEG-10 Dimethicone, Cyclohexasiloxane, Phenyl Trimethicone, Iron Oxides (CI 77492), Butylene Glycol Dicaprylate/Dicaprate, Niacinamide, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Acrylates/Ethylhexyl Acrylate/Dimethicone Methacrylate Copolymer, Titanium Dioxide (CI 77891 , Iron Oxides (CI 77491), Butylene Glycol, Sodium Chloride, Iron Oxides (CI 77499), Aluminum Hydroxide, HDI/Trimethylol Hexyllactone Crosspolymer, Stearic Acid, Methyl Methacrylate Crosspolymer, Triethoxycaprylylsilane, Phenoxyethanol, Fragrance, Disteardimonium Hectorite, Caprylyl Glycol, Yeast Extract, Acrylates/Stearyl Acrylate/Dimethicone Methacrylate Copolymer, Dimethicone, Trimethylsiloxysilicate, Polysorbate 80, Disodium EDTA, Hydrogenated Lecithin, Dimethicone/Vinyl Dimethicone Crosspolymer, Mica (CI 77019), Silica, 1,2-Hexanediol, Polypropylsilsesquioxane, Chenopodium Quinoa Seed Extract, Magnesium Sulfate, Calcium Chloride, Camellia Sinensis Leaf Extract, Manganese Sulfate, Zinc Sulfate, Ascorbyl Glucoside.	1	1	1	1	1
Moisturizer	AMOREPACIFIC	FUTURE RESPONSE Age Defense Creme	195	4.4	Camellia Sinensis Leaf Water, Butylene Glycol, Dicaprylyl Carbonate, Caprylic/Capric Triglyceride, Glycerin, Water, Butyrospermum Parkii (Shea) Butter, Alcohol, Behenyl Alcohol, Hydrogenated Poly(C6-14 Olefin), Arachidyl Alcohol, Pentaerythrityl Tetraisostearate, Pentaerythrityl Tetraethylhexanoate, Dimethicone, Mangifera Indica (Mango) Seed Butter, Hydrogenated Polydecene, Tricholoma Matsutake Extract, Camellia Sinensis Leaf Extract, Sodium Hyaluronate, Punica Granatum Extract, Opuntia Coccinellifera Fruit Extract, Iris Florentina Root Extract, Lagerstroemia Indica Flower Extract, Gossypium Herbaceum (Cotton) Extract, Centella Asiatica Extract, Oryza Sativa (Rice) Germ Extract, Zingiber Officinale (Ginger) Root Extract, Glycine Soja (Soybean) Seed Extract, Magnolia Obovata Bark Extract, Nelumbo Nucifera Flower Extract, Camellia Sinensis Leaf Powder, Theanine, Epigallocatechin Gallate, Sorbitol, Beta-Glucan, Trisiloxane, Arachidyl Glucoside, Polyacrylate-13, Propanediol, Cyclopentasiloxane, Dimethiconol, Polyisobutene, Carbomer, Glyceryl Stearate, Peg-100 Stearate, Polysorbate 20, 1,2-Hexanediol, Caprylyl Glycol, Polyglutamic Acid, Kaolin, Ethylhexylglycerin, Triethanolamine, Disodium Edta, Phenoxyethanol, Fragrance.	1	1	1	1	1
Moisturizer	GLAMGLOW	THIRSTYMUD™ Hydrating Treatment	59	4.3	Water, Caprylic/Capric Triglyceride, Glycerin, Butylene Glycol, Cyclopentasiloxane, Glyceryl Polymethacrylate, Pyrus Malus (Apple) Fruit Extract, Peg-8, Glyceryl Stearate, Peg-100 Stearate, Cetearyl Alcohol, Sodium Polyacryloyldimethyl Taurate, Saccharide Isomerate, Caprylyl Glycol, Olea Europaea (Olive) Leaf Powder, Avena Sativa (Oat) Bran Extract, Hydrogenated Polydecene, Polysorbate 60, Cetyl Alcohol, Zingiber Officinale (Ginger) Root Extract, Menthoxypropanediol, Honey/Mel/Miel, Aminomethyl Propanol, Camellia Sinensis (Green Tea) Leaf Powder, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ethylhexylglycerin, Tocopheryl Acetate, Allantoin, Kaolin, Hexylene Glycol, Buteth-3, Trideceth-10, Benzophenone-4, Sodium Benzotriazolyl Butylphenol Sulfonate, Cocos Nucifera (Coconut) Fruit Extract, Sodium Hyaluronate, Alcohol, Tris(Tetramethylhydroxypiperidinol) Citrate, Fragrance, Coumarin, Linalool, Tetrahexyldecyl Ascorbate, Disodium Edta, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol	1	1	1	1	0
Moisturizer	FARMACY	Honey Drop Lightweight Moisturizer with Echinacea GreenEnvy™	45	4.1	Water, Glycereth-26, Glycerin, C13-15 Alkane, Echinacea Purpurea Root Extract, Honey Extract, Propolis Extract, Royal Jelly Extract, Hydrolyzed Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Theobroma Grandflorum Seed Butter, Limnanthes Alba (Meadowfoam) Seed Oil, Camellia Japonica Seed Oil, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Allantoin, Melia Azadirachta Leaf Extract, Lactobacillus/Soybean Ferment Extract, Melia Azadirachta Flower Extract, Imperata Cylindrica Root Extract, Viscum Album (Mistletoe) Leaf Extract, Solanum Melongena (Eggplant) Fruit Extract, Ocimum Balsilicum (Basil) Flower/Leaf Extract, Coccinia Indica Fruit Extract, Adenosine, Betaine, Capryloyl Glycerin/Sebacic Acid Copolymer, Curcuma Longa (Turmeric) Root Extract, Aloe Barbadensis Flower Extract, Corallina Officinalis Extract, Ocimum Sanctum Leaf Extract, Eclipta Prostrata Extract, Flavor, Sorbitan Olivate, Sucrose Stearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Disodium Edta, Glyceryl Polyacrylate, Agar, Calcium Alginate, Mica, Iron Oxide (Ci 77492), Propanediol, 1,2-Hexanediol, Methyl Gluceth-20, Diheptyl Succinate, Butylene Glycol, Carbomer, Hydroxyacetophenone, Tromethamine, Cetearyl Olivate, Alcohol Denat., Caprylyl Glycol.	1	1	1	1	1
Moisturizer	PETER THOMAS ROTH	Water Drench Hyaluronic Cloud Cream	52	4.4	Water, Glycerin, Cyclopentasiloxane, Dipropylene Glycol, Dimethicone, Cyclohexasiloxane, Yeast Extract, Sodium Hyaluronate, Ceramide Eop, Ceramide Eos, Ceramide Ap, Ceramide Np, Ceramide Ns, Sambucus Nigra Fruit Extract, Hydrolyzed Silk, Sodium Pca, Tocopherol, Ascorbyl Palmitate, Caprooyl Phytosphingosine, Caprooyl Sphingosine, Saccharide Isomerate, Saccharomyces/Magnesium Ferment, Saccharomyces/Iron Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Olea Europaea (Olive) Leaf Extract, Methyl Gluceth-20, Ethylhexylglycerin, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Cholesterol, Sodium Chloride, Sodium Citrate, Citric Acid, Behenic Acid, Propylene Glycol, Ceteareth-25, Butylene Glycol, Dimethicone/Peg-10/15 Crosspolymer, Cetyl Alcohol, Diso- Dium Edta, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Mica.	1	1	1	1	1
Moisturizer	AMOREPACIFIC	Vintage Single Extract Essence	145	4.5	Water, Propanediol, Glycerin, Camellia Sinensis Leaf Extract, 1,2-Hexanediol, Ethylhexylglycerin.	1	1	1	1	0
Moisturizer	IT COSMETICS	Confidence in a Cream™ Transforming Moisturizing Super Cream	48	4.3	Water, Butylene Glycol, Cyclopentasiloxane, Glycerin, Butylene Glycol Dicaprylate/Dicaprate, Ethylhexyl Isononanoate, Hydrogenated Polyisobutene, Caprylic/Capric/Myristic/Stearic Triglyceride, Glyceryl Stearate, Peg-100 Stearate, Polyglyceryl-3 Methylglucose Distearate, Stearyl Behenate, Dimethicone, Pentaerythrityl Tetraethylhexanoate, Biosaccharide Gum-1, Dimethicone/Vinyl Dimethicone Crosspolymer, Cetearyl Alcohol, Palmitic Acid, Stearic Acid, Polyethylene, Peg/Ppg-20/15 Dimethicone, Phenyl Methicone, Portulaca Oleracea Extract, Cocos Nucifera (Coconut) Oil, Aloe Barbadensis Leaf Extract, Butyrospermum Parkii (Shea) Butter, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Hyaluronate, Hydrogenated Lecithin, Polyquaternium-51, Niacinamide, Hydrolyzed Collagen, Camellia Sinensis Leaf Extract, Tocopheryl Acetate, Carbomer, Peg-150 Distearate, Ceramide Ap, Glycosphingolipids, Glyceryl Polymethacrylate, Meadowfoam Estolide, Sorbitan Isostearate, Squalane, Palmitoyl Pentapeptide-4, Polysorbate 20, Steareth-20, N-Hydroxysuccinimide, Chrysin, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Polysorbate 60, Aleuritic Acid, Yeast Extract, Glycoproteins, Betaine, Hydrogenated Polydecene, Ceramide Np, Allantoin, Colloidal Oatmeal, Retinyl Retinoate, Polylactic Acid, Canola Oil, Cholesteryl Nonanoate, Ascorbyl Tetraisopalmitate, Glycyrrhiza Glabra (Licorice) Root Extract, Chamomilla Recutita (Matricaria) Flower Water, Curcuma Longa (Turmeric) Root Extract, Leuconostoc/Radish Root Ferment Filtrate, Eruca Sativa Leaf Extract, Glyceryl Citrate/Lactate/Linoleate/Oleate, Ceteareth-20, Hydroxypropyl Bispalmitamide Mea, Glycine Soja (Soybean) Sterols, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Santalum Album (Sandalwood) Oil, Chamomilla Recutita (Matricaria) Flower Oil, Caprylhydroxamic Acid, Cetearyl Glucoside, Glucose, Stearyl Stearate, Tromethamine, Citric Acid, 1,2-Hexanediol, Chlorhexidine Digluconate, Potassium Sorbate, Dipropylene Glycol, Lavandula Angustifolia (Lavender) Oil, Citrus Paradisi (Grapefruit) Peel Oil, Cymbopogon Citratus Leaf Oil, Pelargonium Graveolens Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Pogostemon Cablin Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Ethylhexylglycerin, Caramel, Disodium EDTA, Phenoxyethanol, Caprylyl Glycol, Limonene, Linalool.	1	1	1	1	1
Moisturizer	FRESH	Black Tea Corset Cream Firming Moisturizer	95	4	Water, Isononyl Isononanoate, CetearylIsononanoate, Hydrogenated Polyisobutene, Butylene Glycol,Glycerin, Pentylene Glycol, Steareth-21, Jojoba Esters, AlpiniaGalanga Leaf Extract, Algin, Saccharomyces Ferment Filtrate,Camellia Sinensis Leaf Extract, Lycium Chinense Fruit Extract,Rubus Fruticosus (Blackberry) Leaf Extract, Litchi Chinensis SeedExtract, Sorbitan Laurate, Sodium Hyaluronate, Hydroxyethylcellu-lose, Adenosine, Acetyl Dipeptide-1 Cetyl Ester, Tocopheryl Acetate,Tocopherol, Myristyl Myristate, Behenyl Alcohol, Cetyl Alcohol,Stearyl Alcohol, Glyceryl Stearate, Decyloxazolidinone, Dimethicone,Diphenylsiloxy Phenyl Trimethicone, Fragrance, Polyacryl-amide, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, C13-14Isoparaffin, Xanthan Gum, Sorbitol, Tromethamine, Maltodextrin,Dimethicone/Phenyl Vinyl Dimethicone Crosspolymer, Laureth-7,Polyvinyl Alcohol, BHT, Cellulose Gum, Caprylic/CapricTriglyceride, Citric Acid, Sodium Benzoate, Sodium Citrate,Potassium Sorbate, Biotin, Phenoxyethanol, Linalool,Citronellol, Geraniol.	0	0	0	0	0
Moisturizer	FRESH	Crème Ancienne®	290	4.4	Limnanthes Alba (Meadowfoam) Seed Oil, Water, Cera Alba (Beeswax), Pentylene Glycol, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Citrus Limon (Lemon) Peel Oil, Osmanthus Fragrans Flower Extract, Rosa Damascena Flower Water, Anthemis Nobilis Flower Oil, Ormenis Multicaulis Flower Wax, Tocopherol, Sodium Carbonate, Limonene, Citronellol, Geraniol, Citral.	1	1	1	1	1
Moisturizer	FIRST AID BEAUTY	Hello FAB Coconut Skin Smoothie Priming Moisturizer	28	4.2	Cocos Nucifera (Coconut) Fruit Juice, Glucose, C12-15 Alkyl Benzoate, Maltodextrin, Water, Cyclopentasiloxane, Butylene Glycol, Glycerin, Caprylic/Capric Triglyceride, Mica, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Cocos Nucifera (Coconut) Fruit Extract, Selaginella Lepidophylla Extract, Prunus Armeniaca (Apricot) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Vanilla Planifolia Fruit Extract, Hydrolyzed Quinoa, Coffea Arabica (Coffee) Seed Extract, Dipteryx Odorata Seed Extract, Saccharomyces/Copper Ferment, Saccharomyces/Iron Ferment, Saccharomyces/Magnesium Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Camellia Sinensis Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Ethylhexylglycerin, Sorbitan Oleate, Dimethicone Crosspolymer, Isohexadecane, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polysorbate 80, Lactobacillus Ferment, Leuconostoc/Radish Root Ferment Filtrate, Phenoxyethanol, Disodium EDTA, Tin Oxide, Benzyl Alcohol, Potassium Sorbate, Sodium Benzoate, Sodium Hydroxide, CI 77891 (Titanium Dioxide), CI 77491 (Iron Oxides).	1	1	1	1	1
Moisturizer	IT COSMETICS	Secret Sauce Clinically Advanced Miraculous Anti-Aging Moisturizer	68	3.8	Water, Butylene Glycol, Cetyl Ethylhexanoate, Glycerin, Caprylic/Capric Triglyceride, Tribehenin Peg-20 Esters, Olea Europaea (Olive) Fruit Oil, Hydrogenated Polyisobutene, Glyceryl Stearate, Palmitic Acid, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Stearic Acid, Dimethicone, Isohexadecane, Phenoxyethanol, Tocopheryl Acetate, Chlorphenesin, Tromethamine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polysorbate 80, Ethylhexylglycerin, Caprylyl Glycol, Sorbitan Oleate, Fragrance, Disodium Edta, Myristic Acid, Squalane, Ascorbic Acid, Colloidal Oatmeal, Cholesteryl Oleyl Carbonate, Niacinamide, Lactobacillus/Pumpkin Ferment Extract, Polymethylsilsesquioxane, Aloe Barbadensis Leaf Extract, Lactobacillus/Dipteryx Odorata Seed Ferment Filtrate, Camellia Sinensis Leaf Extract, Tocopherol, Panax Ginseng Root Extract, Sodium Hyaluronate, Cholesteryl Nonanoate, Cholesteryl Isostearate, Cholesteryl Chloride, Saccharum Officinarum (Sugar Cane) Extract, Cocos Nucifera (Coconut) Fruit Extract, Curcuma Longa (Turmeric) Root Extract, Vegetable Oil, Sophora Japonica Flower Extract, Aspergillus/Saccharomyces/Rice Ferment Filtrate, Peg-40 Hydrogenated Castor Oil, Glycyrrhiza Glabra (Licorice) Root Extract, Retinyl Palmitate, 1,2-Hexanediol, Steareth-20, Leuconostoc/Radish Root Ferment Filtrate, Hizikia Fusiforme Extract, Chlorella Minutissima Extract, Spirulina Platensis Extract, Codium Fragile Extract, Ulva Lactuca Extract, Fucus Vesiculosus Extract, Laminaria Saccharina Extract, Gelidium Cartilagineum Extract, Macrocystis Pyrifera Extract, Laminaria Digitata Extract, Lactobacillus/Algae Extract Ferment, Codium Tomentosum Extract, Sargassum Muticum Extract, Pikea Robusta Extract, Algae Extract, Agarum Cribosum Extract, Hydrolyzed Algae Extract, Laminaria Japonica Extract, Hydrolyzed Ulva Lactuca Extract, Porphyra Yezoensis Extract, Chlorella Ferment, Ecklonia Cava Extract, Enteromorpha Compressa Extract, Haematococcus Pluvialis Extract, Dunaliella Salina Extract, Undaria Pinnatifida Extract, Laminaria Cloustoni Extract, Sargassum Fulvellum Extract, Salicornia Herbacea Extract, Hypnea Musciformis Extract, Jania Rubens Extract, Citric Acid, Aspergillus/Rice Ferment Extract, Polysorbate 20, Rice Ferment Filtrate (Sake), N-Hydroxysuccinimide, Chamomilla Recutita (Matricaria) Flower Water, Lactobacillus/Centella Asiatica/Gleditsia Sinensis Thorn/Houttuynia Cordata Extract/Phellodendron Amurense Bark/Polygonum Cuspidatum Root/Prunella Vulgaris/Torilis Japonica Extract Ferment Filtrate, Phaseolus Angularis Seed Extract, Saccharomyces/Camellia Sinensis Extract Ferment Filtrate, Lactobacillus Ferment, Lactobacillus/Rice Ferment Filtrate, Bacillus/Cordyceps Sinensis/Ganoderma Lucidum/Inonotus Obliquus/Lentinus Edodes/Phellinus Linteus/Schizophyllum Commune/Tricholoma Matsutake Extract Ferment Filtrate, Carbomer, Hydrolyzed Collagen, Algae Oligosaccharides, Macrocystis Pyrifera (Kelp) Protein, Diamond Powder, Potassium Sorbate, Acetyl Hexapeptide-8, Palmitoyl Pentapeptide-4, Palmitoyl Oligopeptide, Chrysin, Palmitoyl Tetrapeptide-7, Chlorhexidine Digluconate.	1	1	1	1	1
Moisturizer	SHISEIDO	Benefiance WrinkleResist24 Day Cream Broad Spectrum SPF 18	60	4.3	Water, Glycerin, Dipropylene Glycol, Butylene Glycol, Phenyl Trimethicone, Hydrogenated Polydecene, Sorbitol, Myristyl Myristate, Dimethicone, Sd Alcohol 40-B, Polybutylene Glycol/Ppg-9/1 Copolymer, Petrolatum, Stearyl Alcohol, Stearic Acid, Silica, Bentonite, Palmitic Acid, Xanthan Gum, Peg/Ppg-17/4 Dimethyl Ether, Phytosteryl Macadamiate, Tocopheryl Acetate, Sapindus Mukurossi Peel Extract, Uncaria Gambir Extract, Sodium Acetylated Hyaluronate, Hydroxyproline, Thymus Serpillum Extract, Chlorella Vulgaris Extract, Peg-5 Glyceryl Stearate, Glyceryl Stearate Se, Trisodium Edta, Potassium Hydroxide, Sodium Metaphosphate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Alcohol, Sodium Metabisulfite, Bht, Tocopherol, Phenoxyethanol, Fragrance, Iron Oxides.	0	1	1	0	0
Moisturizer	FRESH	Rose Floral Toner	40	4.1	Water, Glycerin, Pentylene Glycol, Rosa Dama-scena Flower Water, Anthemis NobilisFlower Oil, Sodium Citrate, CitricAcid, Citronellol, Geraniol, Pheno-xyethanol.	0	0	0	0	0
Moisturizer	ORIGINS	High-Potency Night-a-Mins™ Oil-Free Resurfacing Cream with Fruit-Derived AHAs	45	4.3	* Essential Oil	0	0	1	1	0
Moisturizer	TARTE	Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen	36	4.3	-Amazonian clay: Provides total balancing for better, longer, truer wear. -Vitamin E: Acts as an anti-inflammatory emollient and protects against free radical damage. -Vitamin A: Powerful antioxidant that minimizes the signs of aging while it supports collagen production and moisture retention in the skin. -Chamomile Extract: Rich in essential oils, this natural plant extract is anti-allergenic and anti-inflammatory, and it has been known to treat and heal dry or damaged skin.	0	0	0	0	0
Moisturizer	CLINIQUE	Moisture Surge Intense Skin Fortifying Hydrator	39	4.4	Water , Cyclopentasiloxane , Glycerin , Butylene Glycol , Dimethicone , Cetyl Ethylhexanoate , Squalane , Disteardimonium Hectorite , Peg/Ppg-18/18 Dimethicone , Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone , Ahnfeltia Concinna Extract , Olea Europaea (Olive) Fruit Extract , Caffeine , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Cholesterol , Sodium Hyaluronate , Petrolatum , Peg-150 , Sucrose , Pyridoxine Dipalmitate , Linoleic Acid , Tocopheryl Acetate , Citric Acid , Polysilicone-11 , Propylene Carbonate , Glyceryl Polymethacrylate , Peg-8 , Aloe Barbadensis Leaf Extract , Triticum Vulgare (Wheat) Bran Extract , Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate , Palmitoyl Hexapeptide-12 , Sodium Citrate , Sodium Hexametaphosphate , Chlorphenesin , Phenoxyethanol	1	1	0	0	0
Moisturizer	JOSIE MARAN	Argan Daily Moisturizer SPF 47	32	3.9	**Natural.	1	1	1	1	1
Moisturizer	LANEIGE	Water Bank Essence	36	4.7	Water, Glycerin, Butylene Glycol, Glycereth-26, Cyclopentasiloxane, Hydrogenated Poly(C6-14 Olefin), Dimethicone, Limnanthes Alba (Meadowfoam) Seed Oil, Trisiloxane, Cyclohexasiloxane, Chenopodium Quinoa Seed Extract, Magnesium Sulfate, Zinc Sulfate, Manganese Sulfate, Calcium Chloride, Ascorbyl Glucoside, Salix Alba (Willow) Bark Extract, Tillandsia Usneoides Extract, Ceratonia Siliqua (Carob) Fruit Extract, Dimethiconol, Betaine, Ammonium Acryloyldimethyltaurate, VP Copolymer, Ethylhexylglycerin, Isopropyl Palmitate, Chondrus Crispus (Carrageenan), Phenyl Trimethicone, Propylene Glycol, PCA Dimethicone, Hydrogenated Lecithin, Hydroxyethyl Acrylate, Sodium Acryloyldimethyl Taurate Copolymer, Disodium EDTA, Phenoxyethanol, Fragrance.	1	1	1	1	1
